formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,AZTA BANR CBRL CCC CSGP DAWN DIOD ENPH EYPT GIS GLNG GM HUBC HUM LAMR LFMD LNN NBTB NEOG NNOX,0.13045825160136348,1.2555563762904094,0.01590461139360322,False,101590.46113936031,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADBE ALGT AMCX APLS BPOP CG CINF CRWD CSW ENR FRME FROG GO GRFS JRVR LFMD LGIH MAT MRVL TROX,0.2984840392457131,0.5115575095907008,0.06821376934982037,False,106821.37693498204,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGM AMCX ASML ATRC CCCC CDIO CENX CPRX CRBU CSGS CWH DOCU GKOS HRMY IMVT IRON KD LZB MELI MRCY,0.3522241683093991,0.6892030899237247,0.1116288932092997,False,111162.88932092997,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEIS ARDX BANF BLBD CAKE CAMT CMRC CPT EEFT GLPG HE HRI IRDM JBTM KROS KRUS LEN LILAK M MLCO,0.20714446839752626,1.4752025663923223,0.08547699312694768,False,108547.69931269478,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BUD CTVA CYRX DAKT DDOG DRS FTNT GSK GT HDB HIG HNI JD JOYY LCID LMAT LUV MBLY MOMO WBD,0.1935699920288392,0.2640552122410802,0.12684001814501755,False,112684.00181450175,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTN ASLE CCC D DOCU DRH ECPG FWONA GGAL GNRC GSHD HE HURN IAC IMAX ING ISRG LMAT LNTH MNTS,0.2017438569856611,0.1443902777400441,0.2982536889993608,True,129825.36889993607,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACM ADSK ADUS BCYC BLKB CORT GCT HALO HNI IBRX IEP JBI JCI MLTX MMYT MNTS MRVI MU SBSW SE,0.27539033007680225,0.29670398633569395,0.18203960339782221,False,118203.96033978222,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTX ALT ARVN CAR CG CSGP CWCO CWT DAVA DBX DOO EJH ENTG GSHD IMVT MANH METC MTSI RRX SCHW,0.3286614330913997,0.43317604587199465,-0.03369481748769598,False,96630.5182512304,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGM ATAT BELFB CVX CWK DORM ERII FCEL FLGT FLNA FWONK H IVF LNC MAXN MEOH MKSI NEUP RARE SG,0.14437001896618162,-0.001583839971082579,0.18325840238318247,True,118325.84023831824,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACHC ASML BRZE BUD COKE COUR FCEL FSLY FTRE HAIN HASI HOPE IDXX JBLU LBTYA LFST LMB LZB MCRB SGI,0.3137283475417479,0.279351507669676,-0.036150012010738086,False,96384.99879892619,135,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACGL ACLX ARRY BJRI CCRN CRUS CSTM CXM DB EXLS HBAN IBKR IMXI LBTYA LFMD LSCC MNRO TGT TROX USFD,0.17832676829276317,0.144940051708782,0.13678505076551306,False,113678.5050765513,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,APOG APPF ATAT ATEC BCYC BELFB BMEA BYND CERT CPT ENR FLGT GLOB GOOGL HLNE ICUI MQ PAYC RARE VNT,0.24632680776916568,0.08902235693656713,0.07212154327044185,False,107212.15432704418,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALGT ATEC BL CSIQ CTVA DRH DRVN EGBN ERII FFAI GSAT GSM JOYY KNSA KRUS LFMD MANH MLTX MRTN RYAN,0.2513314395198044,0.44547605515019884,0.029496971764999325,False,102949.69717649993,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGNC APP CWCO DAR DKNG DRCT ESTA EYPT FIVE FTAI ICU JD KD LBRDA LITE LKFN LNC MCHP MEOH PAYC,0.3866753488910568,0.4560668198088147,0.3933924161991118,True,139339.2416199112,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACGL ALNY APPN ARWR BANC CALM CINF CPK CRS CWK EXEL FRME GFS HALO HTZ INTC KYMR MUSA USFD WTRG,0.15379299724235712,1.1387883643056451,0.25028093687918074,True,125028.09368791807,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ASTS BOKF CBT CRNX DD DDOG DRVN FROG FWRD GKOS GSAT HAIN HDB HLMN IRWD JCI KMPR LFST MELI NNOX,0.20770076007356464,0.2798994510216919,0.15170013737489474,False,115170.01373748947,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABT ADUS APLD BCE CABA CEG CPT CXM FTDR HDB IFF IONS JCI KALU KRYS LCID MANH MELI MTCH TPH,0.23250046869208818,0.30104575819418034,0.06609535138483569,False,106609.53513848357,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGNC AMKR AUPH AXON BILI BZ CCC CTKB DBI EEFT FWONA GRFS GTLB JBTM JRVR LOB MEOH METC MKSI NNOX,0.21093347544617985,0.5759926495376964,0.10845122109644012,False,110845.12210964401,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADEA ALGT BBIO BL BLMN CING CLDX CPK CXM DIOD GKOS HAS IHG LRCX MELI MNDY MOMO S SGRY WLY,0.2907790792069904,3.1933670007387907,0.03361526179824148,False,103361.52617982416,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMKR APP ASTS BLFS BMBL CABA CWH DAKT EH EWCZ FSLY GSHD HRL LESL LILAK MRVL RRX SE TDS WTRG,0.28785821482677987,0.5911099992925151,0.42858379171290206,True,142858.3791712902,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACHC BNKK CLDX CMRC EJH EXE EXEL FLEX FWONK GKOS HDB LFMD MCHP MNRO MRCY MYGN SBRA USPH WELL WTRG,0.21916097523020767,0.5533864346800306,0.10552445882141193,False,110552.4458821412,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALGN APLS ARGX ASML BBBY BILI CRSR CVX CYTK DBX IBRX IHG INTC JTAI LNTH MCRB MGPI NNOX SBRA WTRG,0.19580523344934264,1.5294937040713186,-0.0444201221353403,False,95557.98778646596,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEO AMPL AMWD APLS APOG APPF BMBL BMEA CRNX CTKB DRCT GNRC GOGO IART INSM KALU MLGO NDSN NTRS TDS,0.26426593718771396,0.4832844059262573,0.12172357413403367,False,112172.35741340337,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMWD AXON BRKR CCC CENX CVCO FOXF GNK HNI HTHT IAC ICUI KOP MASI MEDP MRTN NTRS RYAN TDW TGT,0.23319250238348216,0.3033674037873326,0.08485890879489433,False,108485.89087948942,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGM AMLX APOG APPN BEKE BNTX CPAY DDS DNLI DOCS DRCT FANG GO HCSG HOPE HTZ HURN JBLU MIRM NTNX,0.22180028445464292,0.8397817308068454,0.09129953068842656,False,109129.95306884265,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BMBL CGNX CMRC COTY CPAY CRC CRSP CSIQ CVBF DGII DRH EXEL FCNCA FOXF GTLS IMAX INDI IRWD LNN LYFT,0.17638941750176163,0.3880294711746899,0.005821811972384294,False,100582.18119723843,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABG ACDC ACM APOG AVNT CPNG DOCU DXCM FFAI FLYW GTLB ICU IFF IVF LDOS LNG LQDA MAA MASI NMRK,0.14057725646112515,0.5393893999463768,0.13316579214212942,False,113316.57921421295,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACDC ALKS AMLX AMZN AVGO BOKF CSTM DUOL FIVE FRSH GH GLP HELE HRL INTU JD KN MDB NNOX NPO,0.2941853575318138,0.04285374856651214,0.05546376939929187,False,105546.37693992919,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABCL BANF BLFS BLTE BPOP CAMT CATY CRBU DNUT DOCS DORM FANG FFIN FIVE GNK HAIN IMVT KAI LPLA MU,0.2568940072441072,0.2657606194726956,0.055393435063493035,False,105539.3435063493,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABT ADSK AVAV AVGO BLFS CRGY DAVA DORM ECPG GDRX GEN HRB IMVT JTAI LOVE MMSI MMYT SCHW USFD WTRG,0.2188141424777486,0.677069907538878,0.23590565711567124,True,123590.56571156712,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
