formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,AAP CLSK COIN CVX ENR EOLS GOOG IREN SEM USFD,0.2268788275514937,1.071834218356338,0.1763608606104767,False,117636.08606104768,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BWIN CGC CRMT DH GFL GOGO KOP LNTH MORN MRTN,0.1176960663500016,1.06396424419229,0.0190869616133995,False,101908.69616133996,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,APPN BMEA BMRN BTDR CWAN DRH FRHC FWRG GRPN RYAN,0.1537958643729212,-0.0511456480678503,0.08481138527032,False,108481.138527032,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AXSM BANF CCRN DD EOLS GTX IDYA IPAR META MORN,0.301169390258677,0.3546295933859709,0.0891033570155366,False,108910.33570155366,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEHR ANIP CIGI EGBN GCT GSHD MARA MEDP NTCT TIMB,0.3713560899543316,2.1459131315691495,0.0024894917913034,False,100248.94917913034,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACMR ARWR CSTM ENPH ENVX GDHG HASI HLF JRVR LFUS,0.0550933980471807,0.3337269090885832,-0.2230965567187464,False,77690.34432812536,181,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,APPF BELFB CRC HCSG HRL IDCC JEF KD KYMR LOB,0.2870267677788155,0.7797553579833552,0.3295326898057289,True,132953.2689805729,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACLS COIN CRBU DD FRHC GGAL LBRDA LEGN MCRB MRNA,0.2341325843609367,0.9523808320666892,0.1622376635741773,False,116223.76635741771,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALGM ALGT CVX HQY HUM ICLR KRUS LIVN LNC NPO,0.1151160031359922,0.5401517541397749,-0.0158894932679527,False,98411.05067320472,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARDX CPRX DBI FFAI GPRE IMAX IRON M MCRB RRX,0.1978307548563421,0.7684319566330582,0.0024102296996768,False,100241.02296996769,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
